execution_scenario,date,signal_date,execution_date,portfolio_update_date,fill_data_end_date,coin,action,price,expected_fill,simulated_fill,fill_uses_full_next_day_ohlc,shares,trade_notional,fee_paid,slippage_paid,slippage_pct,adv_participation_pct,execution_mode,total_cost,cash_remaining,net_proceeds,holding_days
same_close,2021-11-10,2021-11-10,2021-11-10,2021-11-10,2021-11-10,DOGE,rebalance_buy,0.2553,0.2553,0.2553,False,29831.711872723492,7616.036041106308,7.616036041106309,3.8080180205531544,0.05,0.0010255729780034345,same_close,11.424054061659463,17473.050469642316,,
same_close,2021-11-17,2021-11-17,2021-11-17,2021-11-17,2021-11-17,VET,exit,0.14514,0.14514,0.14514,False,235998.58539445366,34252.834684151,34.252834684151,17.1264173420755,0.05,0.019977763708437853,same_close,51.379252026226496,,34201.45543212477,63.0
same_close,2021-11-17,2021-11-17,2021-11-17,2021-11-17,2021-11-17,DOGE,exit,0.2374,0.2374,0.2374,False,127513.8325788832,30271.783854226873,30.271783854226875,15.135891927113438,0.05,0.0042304871452820535,same_close,45.407675781340316,,30226.37617844553,14.0
same_close,2021-11-17,2021-11-17,2021-11-17,2021-11-17,2021-11-17,ALGO,exit,1.6588,1.6588,1.6588,False,21950.20157600502,36410.99437427713,36.41099437427713,18.205497187138565,0.05,0.036489049977745554,same_close,54.6164915614157,,36356.37788271571,7.0
same_close,2021-11-17,2021-11-17,2021-11-17,2021-11-17,2021-11-17,TRX,rebalance_sell,0.11119,0.11119,0.11119,False,163733.06998809407,18205.480051976177,18.205480051976178,9.102740025988089,0.05,0.005300181579682845,same_close,27.308220077964265,,18178.171831898213,
same_close,2021-11-17,2021-11-17,2021-11-17,2021-11-17,2021-11-17,HBAR,rebalance_buy,0.4066,0.4066,0.4066,False,67198.29977091661,27322.828686854693,27.322828686854695,13.661414343427348,0.05,0.0633836334401018,same_close,40.984243030282045,109071.61886494156,,
same_close,2021-11-17,2021-11-17,2021-11-17,2021-11-17,2021-11-17,XLM,rebalance_buy,0.3463,0.3463,0.3463,False,78899.30316735401,27322.828686854693,27.322828686854695,13.661414343427348,0.05,0.04509819959649588,same_close,40.984243030282045,81707.80593505659,,
same_close,2021-11-24,2021-11-24,2021-11-24,2021-11-24,2021-11-24,TRX,exit,0.09785,0.09785,0.09785,False,245730.98917937485,24044.77729120183,24.04477729120183,12.022388645600914,0.05,0.006114098930529211,same_close,36.067165936802745,,24008.71012526503,28.0
same_close,2021-11-24,2021-11-24,2021-11-24,2021-11-24,2021-11-24,HBAR,exit,0.3522,0.3522,0.3522,False,67198.29977091661,23667.241179316832,23.667241179316832,11.833620589658416,0.05,0.05731955010966039,same_close,35.50086176897525,,23631.740317547858,
same_close,2021-11-24,2021-11-24,2021-11-24,2021-11-24,2021-11-24,XLM,exit,0.3273,0.3273,0.3273,False,78899.30316735401,25823.741926674968,25.82374192667497,12.911870963337485,0.05,0.04471235009031591,same_close,38.735612890012455,,25785.006313784957,
same_close,2023-01-18,2023-01-18,2023-01-18,2023-01-18,2023-01-18,ADA,rebalance_buy,0.3264,0.3264,0.3264,False,45642.84213403097,14897.82367254771,14.89782367254771,7.448911836273855,0.05,0.03959115381591863,same_close,22.346735508821567,140213.0922835979,,
same_close,2023-01-18,2023-01-18,2023-01-18,2023-01-18,2023-01-18,ALGO,rebalance_buy,0.2087,0.2087,0.2087,False,71927.34643773267,15011.237201554808,15.011237201554808,7.505618600777404,0.05,0.17724639479627352,same_close,22.516855802332213,125179.33822624077,,
same_close,2023-01-18,2023-01-18,2023-01-18,2023-01-18,2023-01-18,VET,rebalance_buy,0.0197,0.0197,0.0197,False,942510.8864117902,18567.464462312266,18.567464462312266,9.283732231156133,0.05,0.4501802390228956,same_close,27.8511966934684,106584.02256723504,,
same_close,2023-01-18,2023-01-18,2023-01-18,2023-01-18,2023-01-18,HBAR,rebalance_buy,0.054,0.054,0.054,False,233988.80481998017,12635.395460278929,12.635395460278929,6.317697730139464,0.05,0.33347092327325706,same_close,18.953093190418393,93929.67401376569,,
same_close,2023-01-18,2023-01-18,2023-01-18,2023-01-18,2023-01-18,MATIC,rebalance_buy,0.938,0.938,0.938,False,17542.335340227623,16454.71054913351,16.45471054913351,8.227355274566754,0.05,0.03162386505630995,same_close,24.682065823700263,77450.28139880848,,
same_close,2023-01-25,2023-01-25,2023-01-25,2023-01-25,2023-01-25,MATIC,exit,0.992,0.992,0.992,False,17542.335340227623,17401.996657505802,17.4019966575058,8.7009983287529,0.05,0.027425650605769472,same_close,26.1029949862587,,17375.893662519542,
same_close,2023-01-25,2023-01-25,2023-01-25,2023-01-25,2023-01-25,HBAR,rebalance_buy,0.067,0.067,0.067,False,75282.59138821426,5043.933623010356,5.043933623010356,2.521966811505178,0.05,0.07286163677823022,same_close,7.565900434515534,89774.67553788314,,
same_close,2023-01-25,2023-01-25,2023-01-25,2023-01-25,2023-01-25,ADA,rebalance_buy,0.3732,0.3732,0.3732,False,43970.02524706211,16409.61342220358,16.40961342220358,8.20480671110179,0.05,0.035277109620737664,same_close,24.614420133305373,73340.44769554626,,
same_close,2023-01-25,2023-01-25,2023-01-25,2023-01-25,2023-01-25,VET,rebalance_buy,0.02299,0.02299,0.02299,False,531220.3167032644,12212.755081008048,12.212755081008048,6.106377540504024,0.05,0.22789683314822984,same_close,18.319132621512072,61109.3734819167,,
same_close,2023-01-25,2023-01-25,2023-01-25,2023-01-25,2023-01-25,ALGO,rebalance_buy,0.2443,0.2443,0.2443,False,59561.542149206245,14550.884747051085,14.550884747051084,7.275442373525542,0.05,0.14004183362105194,same_close,21.826327120576625,46536.66240774504,,
same_close,2023-01-25,2023-01-25,2023-01-25,2023-01-25,2023-01-25,XLM,rebalance_buy,0.0924,0.0924,0.0924,False,451308.4758577339,41700.90316925461,41.700903169254616,38.6767899550785,0.0927480870092863,0.927480870092863,same_close,80.37769312433312,4755.381545366094,,
same_close,2023-02-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,ALGO,exit,0.2509,0.2509,0.2509,False,131488.8885869389,32990.56214646297,32.99056214646297,16.495281073231485,0.05,0.2827862329036162,same_close,49.48584321969446,,32941.07630324328,
same_close,2023-02-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,XLM,exit,0.0923,0.0923,0.0923,False,451308.4758577339,41655.77232166884,41.65577232166884,33.87912584730338,0.08133116722860485,0.8133116722860484,same_close,75.53489816897222,,41580.237423499864,
same_close,2023-02-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,VET,rebalance_sell,0.02478,0.02478,0.02478,False,39276.36559693163,973.2683394919658,0.9732683394919658,0.4866341697459829,0.05,0.01396159823927739,same_close,1.4599025092379487,,971.8084369827278,
same_close,2023-02-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,HBAR,rebalance_buy,0.0696,0.0696,0.0696,False,41663.89629641543,2899.8071822305137,2.899807182230514,1.449903591115257,0.05,0.03658907022511714,same_close,4.3497107733457705,77344.3468160881,,
same_close,2023-02-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,MATIC,rebalance_buy,1.1937,1.1937,1.1937,False,26700.708447917503,31872.63567427912,31.87263567427912,15.93631783713956,0.05,0.036558251961794457,same_close,47.80895351141868,45423.902188297565,,
same_close,2023-02-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,DOGE,rebalance_buy,0.09403,0.09403,0.09403,False,460019.0703846465,43255.59318826831,43.25559318826831,21.627796594134153,0.05,0.03675063971750681,same_close,64.88338978240246,2103.425610246857,,
same_close,2023-02-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,ADA,rebalance_buy,0.397,0.397,0.397,False,4621.903556364702,1834.895711876787,1.834895711876787,0.9174478559383935,0.05,0.003400232614315856,same_close,2.7523435678151804,265.77755480225505,,
same_close,2023-02-08,2023-02-08,2023-02-08,2023-02-08,2023-02-08,DOGE,exit,0.09018,0.09018,0.09018,False,460019.0703846465,41484.51976728742,41.48451976728742,20.74225988364371,0.05,0.032182916871530264,same_close,62.226779650931135,,41422.292987636494,
same_close,2023-02-08,2023-02-08,2023-02-08,2023-02-08,2023-02-08,HBAR,rebalance_sell,0.0752,0.0752,0.0752,False,13714.500954474763,1031.3304717765022,1.0313304717765022,0.5156652358882511,0.05,0.009909472390386406,same_close,1.5469957076647534,,1029.7834760688374,
same_close,2023-02-08,2023-02-08,2023-02-08,2023-02-08,2023-02-08,MATIC,rebalance_sell,1.3062,1.3062,1.3062,False,672.4992921683536,878.4185754303035,0.8784185754303034,0.4392092877151517,0.05,0.0008369969516539406,same_close,1.3176278631454552,,877.1009475671581,
same_close,2023-02-08,2023-02-08,2023-02-08,2023-02-08,2023-02-08,ALGO,rebalance_buy,0.2899,0.2899,0.2899,False,121137.74811666831,35117.83317902214,35.11783317902214,17.55891658951107,0.05,0.252674866083071,same_close,52.67674976853321,8424.445037284066,,
same_close,2023-02-08,2023-02-08,2023-02-08,2023-02-08,2023-02-08,VET,rebalance_buy,0.0258,0.0258,0.0258,False,2667.3887494559826,68.81862973596435,0.06881862973596435,0.034409314867982176,0.05,0.0008388098548035088,same_close,0.10322794460394652,8355.523179603497,,
same_close,2023-02-08,2023-02-08,2023-02-08,2023-02-08,2023-02-08,ADA,rebalance_buy,0.3942,0.3942,0.3942,False,18127.84842112897,7145.997847609039,7.145997847609039,3.5729989238045197,0.05,0.013470973268134984,same_close,10.71899677141356,1198.8063352230438,,
same_close,2023-02-15,2023-02-15,2023-02-15,2023-02-15,2023-02-15,ADA,exit,0.419,0.419,0.419,False,112362.61935858676,47079.93751124785,47.079937511247856,23.539968755623928,0.05,0.09758614054016264,same_close,70.61990626687178,,47009.31760498098,
same_close,2023-02-15,2023-02-15,2023-02-15,2023-02-15,2023-02-15,HBAR,rebalance_sell,0.0915,0.0915,0.0915,False,84084.99124393899,7693.776698820418,7.693776698820418,3.846888349410209,0.05,0.049692359245280475,same_close,11.540665048230627,,7682.236033772187,
same_close,2023-02-15,2023-02-15,2023-02-15,2023-02-15,2023-02-15,MATIC,rebalance_sell,1.3283,1.3283,1.3283,False,1587.4607079853708,2108.624058416968,2.1086240584169684,1.0543120292084842,0.05,0.0018270967870117679,same_close,3.162936087625453,,2105.4611223293427,
same_close,2023-02-15,2023-02-15,2023-02-15,2023-02-15,2023-02-15,VET,rebalance_sell,0.02567,0.02567,0.02567,False,110277.81230654243,2830.831441908944,2.830831441908944,1.415415720954472,0.05,0.03333913769045123,same_close,4.2462471628634155,,2826.58519474608,
same_close,2023-02-15,2023-02-15,2023-02-15,2023-02-15,2023-02-15,ALGO,rebalance_sell,0.2722,0.2722,0.2722,False,8548.574749640184,2326.922046852058,2.326922046852058,1.163461023426029,0.05,0.016726903331090958,same_close,3.490383070278087,,2323.43166378178,
same_close,2023-02-15,2023-02-15,2023-02-15,2023-02-15,2023-02-15,TRX,rebalance_buy,0.07085,0.07085,0.07085,False,647749.9614697803,45893.08477013393,45.89308477013393,22.946542385066966,0.05,0.16260237068011504,same_close,68.8396271552009,17183.913557544285,,
same_close,2023-02-22,2023-02-22,2023-02-22,2023-02-22,2023-02-22,VET,rebalance_sell,0.02957,0.02957,0.02957,False,284531.7246592985,8413.603098175456,8.413603098175455,4.206801549087728,0.05,0.06315804473921609,same_close,12.620404647263182,,8400.982693528193,
same_close,2023-02-22,2023-02-22,2023-02-22,2023-02-22,2023-02-22,MATIC,rebalance_sell,1.3956,1.3956,1.3956,False,503.9948293718633,703.3751838713724,0.7033751838713724,0.3516875919356862,0.05,0.0005051095879467008,same_close,1.0550627758070585,,702.3201210955654,
same_close,2023-02-22,2023-02-22,2023-02-22,2023-02-22,2023-02-22,HBAR,rebalance_buy,0.0823,0.0823,0.0823,False,99981.46405204442,8228.474491483255,8.228474491483256,4.114237245741628,0.05,0.05374983348615499,same_close,12.342711737224885,18046.399168947566,,
same_close,2023-02-22,2023-02-22,2023-02-22,2023-02-22,2023-02-22,ALGO,rebalance_buy,0.2714,0.2714,0.2714,False,17905.819357947876,4859.639373747053,4.8596393737470525,2.4298196868735262,0.05,0.03423851960576646,same_close,7.289459060620579,13179.470336139893,,
same_close,2023-02-22,2023-02-22,2023-02-22,2023-02-22,2023-02-22,TRX,rebalance_buy,0.06944,0.06944,0.06944,False,25124.990839926562,1744.6793639245004,1.7446793639245004,0.8723396819622502,0.05,0.005531318235152897,same_close,2.6170190458867504,11432.173953169506,,
same_close,2023-03-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,HBAR,exit,0.0707,0.0707,0.0707,False,353117.2643582405,24965.390590127605,24.965390590127605,12.482695295063802,0.05,0.163911439180111,same_close,37.448085885191404,,24927.94250424241,42.0
same_close,2023-03-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,MATIC,exit,1.2489,1.2489,1.2489,False,23936.753618391915,29894.61159400966,29.89461159400966,14.94730579700483,0.05,0.022494454357025295,same_close,44.84191739101449,,29849.769676618645,28.0
same_close,2023-03-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,ALGO,exit,0.2507,0.2507,0.2507,False,130494.99272497601,32715.094676151482,32.71509467615148,16.35754733807574,0.05,0.2528993662338495,same_close,49.07264201422722,,32666.022034137255,
same_close,2023-03-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,TRX,rebalance_sell,0.06984,0.06984,0.06984,False,45442.890005676156,3173.7314379964228,3.1737314379964228,1.5868657189982114,0.05,0.010697812723125106,same_close,4.760597156994634,,3168.970840839428,
same_close,2023-03-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,VET,rebalance_buy,0.02809,0.02809,0.02809,False,181350.70996362512,5094.14144287823,5.09414144287823,2.547070721439115,0.05,0.03649742436202207,same_close,7.641212164317345,96943.09635396468,,
same_close,2023-03-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,XLM,rebalance_buy,0.088,0.088,0.088,False,497952.90035583527,43819.8552313135,43.819855231313504,35.363472259597465,0.08070193767853177,0.8070193767853177,same_close,79.18332749091097,53044.05779516027,,
same_close,2023-03-08,2023-03-08,2023-03-08,2023-03-08,2023-03-08,VET,exit,0.02211,0.02211,0.02211,False,1223663.3992653629,27055.197757757174,27.055197757757174,13.527598878878587,0.05,0.19491325661085257,same_close,40.58279663663576,,27014.61496112054,49.0
same_close,2023-03-08,2023-03-08,2023-03-08,2023-03-08,2023-03-08,TRX,rebalance_sell,0.06532,0.06532,0.06532,False,293360.453371647,19162.304814235984,19.162304814235984,9.581152407117992,0.05,0.06849220262028186,same_close,28.743457221353978,,19133.56135701463,
same_close,2023-03-08,2023-03-08,2023-03-08,2023-03-08,2023-03-08,XLM,rebalance_sell,0.0816,0.0816,0.0816,False,230531.8526173145,18811.399173572863,18.811399173572863,9.405699586786431,0.05,0.3638259363906948,same_close,28.217098760359292,,18783.182074812503,
same_close,2023-03-08,2023-03-08,2023-03-08,2023-03-08,2023-03-08,MATIC,rebalance_buy,1.0507,1.0507,1.0507,False,14984.186929933936,15743.885207281586,15.743885207281586,7.871942603640793,0.05,0.012482786613672253,same_close,23.61582781092238,102207.91515301543,,
same_close,2023-03-08,2023-03-08,2023-03-08,2023-03-08,2023-03-08,DOGE,rebalance_buy,0.07112,0.07112,0.07112,False,301898.7214232038,21471.037067618257,21.47103706761826,10.73551853380913,0.05,0.028395412776884964,same_close,32.20655560142739,80704.67152979574,,
same_close,2023-03-15,2023-03-15,2023-03-15,2023-03-15,2023-03-15,TRX,rebalance_sell,0.06517,0.06517,0.06517,False,96626.48071679306,6297.147748313404,6.297147748313404,3.148573874156702,0.05,0.018670926934413096,same_close,9.445721622470106,,6287.702026690934,
same_close,2023-03-15,2023-03-15,2023-03-15,2023-03-15,2023-03-15,XLM,rebalance_sell,0.0837,0.0837,0.0837,False,23084.920559256287,1932.207850809751,1.932207850809751,0.9661039254048756,0.05,0.034685152136089935,same_close,2.8983117762146264,,1929.3095390335363,
same_close,2023-03-15,2023-03-15,2023-03-15,2023-03-15,2023-03-15,DOGE,rebalance_sell,0.06963,0.06963,0.06963,False,46381.410656254935,3229.537623995031,3.2295376239950313,1.6147688119975157,0.05,0.004275882119323947,same_close,4.8443064359925465,,3224.6933175590384,
same_close,2023-03-15,2023-03-15,2023-03-15,2023-03-15,2023-03-15,MATIC,rebalance_sell,1.1115,1.1115,1.1115,False,3879.153908287384,4311.679569061427,4.311679569061427,2.1558397845307136,0.05,0.0032918354440458855,same_close,6.467519353592141,,4305.212049707835,
same_close,2023-03-15,2023-03-15,2023-03-15,2023-03-15,2023-03-15,ADA,rebalance_buy,0.3241,0.3241,0.3241,False,46922.39574050921,15207.548459499034,15.207548459499034,7.603774229749517,0.05,0.03315677603155438,same_close,22.81132268924855,81221.2286805988,,
same_close,2023-03-22,2023-03-22,2023-03-22,2023-03-22,2023-03-22,TRX,exit,0.05978,0.05978,0.05978,False,237445.1282155906,14194.469764728006,14.194469764728007,7.0972348823640035,0.05,0.041867633195288544,same_close,21.29170464709201,,14173.178060080914,35.0
same_close,2023-03-22,2023-03-22,2023-03-22,2023-03-22,2023-03-22,XLM,rebalance_sell,0.0908,0.0908,0.0908,False,7299.00837619373,662.7499605583907,0.6627499605583907,0.3313749802791954,0.05,0.010619919758912516,same_close,0.9941249408375861,,661.7558356175532,
same_close,2023-03-22,2023-03-22,2023-03-22,2023-03-22,2023-03-22,ADA,rebalance_buy,0.3596,0.3596,0.3596,False,11098.588668079241,3991.052485041295,3.991052485041295,1.9955262425206475,0.05,0.008108830603419584,same_close,5.986578727561943,92059.12351252841,,
same_close,2023-03-22,2023-03-22,2023-03-22,2023-03-22,2023-03-22,DOGE,rebalance_buy,0.07385,0.07385,0.07385,False,35924.400638857864,2653.0169871796534,2.6530169871796536,1.3265084935898268,0.05,0.0035320674447214652,same_close,3.9795254807694804,89402.12699986799,,
same_close,2023-03-22,2023-03-22,2023-03-22,2023-03-22,2023-03-22,MATIC,rebalance_buy,1.1077,1.1077,1.1077,False,5968.695083334966,6611.523543810141,6.611523543810141,3.3057617719050705,0.05,0.005624691687399224,same_close,9.917285315715212,82780.68617074213,,
same_close,2023-03-29,2023-03-29,2023-03-29,2023-03-29,2023-03-29,XLM,rebalance_buy,0.1017,0.1017,0.1017,False,139693.60651804935,14206.839782885618,14.206839782885618,7.103419891442809,0.05,0.19822476957412177,same_close,21.310259674328428,68552.53612818218,,
same_close,2023-03-29,2023-03-29,2023-03-29,2023-03-29,2023-03-29,ADA,rebalance_buy,0.3811,0.3811,0.3811,False,30743.13749255827,11716.209698413957,11.716209698413957,5.8581048492069785,0.05,0.022608354563299068,same_close,17.574314547620936,56818.7521152206,,
same_close,2023-03-29,2023-03-29,2023-03-29,2023-03-29,2023-03-29,DOGE,rebalance_buy,0.07557,0.07557,0.07557,False,197843.16526697943,14951.007999225634,14.951007999225634,7.475503999612817,0.05,0.020033222407161586,same_close,22.42651199883845,41845.31760399613,,
same_close,2023-03-29,2023-03-29,2023-03-29,2023-03-29,2023-03-29,MATIC,rebalance_buy,1.1223,1.1223,1.1223,False,11881.339527470127,13334.427351679724,13.334427351679723,6.667213675839862,0.05,0.012347128661853671,same_close,20.001641027519586,28490.888611288887,,
same_close,2023-03-29,2023-03-29,2023-03-29,2023-03-29,2023-03-29,VET,rebalance_buy,0.02321,0.02321,0.02321,False,1223910.8327452287,28406.97042801676,28.406970428016763,14.203485214008381,0.05,0.2625156371654803,same_close,42.610455642025144,41.307727630101,,
same_close,2023-04-05,2023-04-05,2023-04-05,2023-04-05,2023-04-05,MATIC,exit,1.1403,1.1403,1.1403,False,28955.067632451646,33017.463621284616,33.01746362128462,16.50873181064231,0.05,0.03190707562871148,same_close,49.52619543192693,,32967.93742585269,
same_close,2023-04-05,2023-04-05,2023-04-05,2023-04-05,2023-04-05,DOGE,rebalance_sell,0.09267,0.09267,0.09267,False,155055.6425418452,14369.006394352797,14.369006394352796,7.184503197176398,0.05,0.01032269442247134,same_close,21.553509591529195,,14347.452884761267,
same_close,2023-04-05,2023-04-05,2023-04-05,2023-04-05,2023-04-05,XLM,rebalance_buy,0.1072,0.1072,0.1072,False,38689.51892006898,4147.5164282313945,4.147516428231395,2.0737582141156974,0.05,0.04527776838441996,same_close,6.221274642347092,43202.96033537031,,
same_close,2023-04-05,2023-04-05,2023-04-05,2023-04-05,2023-04-05,ADA,rebalance_buy,0.3923,0.3923,0.3923,False,15534.434178873655,6094.158528372134,6.094158528372135,3.0470792641860673,0.05,0.010288917393300132,same_close,9.141237792558202,37099.66056920562,,
same_close,2023-04-05,2023-04-05,2023-04-05,2023-04-05,2023-04-05,HBAR,rebalance_buy,0.067,0.067,0.067,False,455012.4773492236,30485.835982397984,30.485835982397987,15.242917991198993,0.05,0.2922180958550403,same_close,45.72875397359698,6568.095832834038,,
same_close,2023-04-05,2023-04-05,2023-04-05,2023-04-05,2023-04-05,VET,rebalance_buy,0.02438,0.02438,0.02438,False,268033.74700003373,6534.662751860822,6.5346627518608225,3.2673313759304112,0.05,0.061311180754114784,same_close,9.801994127791234,23.63108684542476,,
same_close,2023-04-12,2023-04-12,2023-04-12,2023-04-12,2023-04-12,HBAR,exit,0.064,0.064,0.064,False,455012.4773492236,29120.79855035031,29.12079855035031,14.560399275175156,0.05,0.28850165962022783,same_close,43.681197825525466,,29077.117352524787,
same_close,2023-04-12,2023-04-12,2023-04-12,2023-04-12,2023-04-12,XLM,rebalance_sell,0.1036,0.1036,0.1036,False,232440.98869527364,24080.88642883035,24.08088642883035,12.040443214415175,0.05,0.27595130106765553,same_close,36.121329643245524,,24044.7650991871,
same_close,2023-04-12,2023-04-12,2023-04-12,2023-04-12,2023-04-12,DOGE,rebalance_sell,0.08346,0.08346,0.08346,False,183949.86405435906,15352.45565397681,15.35245565397681,7.676227826988405,0.05,0.010009983159985697,same_close,23.028683480965213,,15329.426970495844,
same_close,2023-04-12,2023-04-12,2023-04-12,2023-04-12,2023-04-12,ADA,rebalance_sell,0.4047,0.4047,0.4047,False,59115.21756391744,23923.928548117387,23.923928548117388,11.961964274058694,0.05,0.043986280437318,same_close,35.88589282217608,,23888.042655295212,
same_close,2023-04-12,2023-04-12,2023-04-12,2023-04-12,2023-04-12,VET,rebalance_sell,0.02445,0.02445,0.02445,False,779358.8098859558,19055.322901711617,19.05532290171162,9.52766145085581,0.05,0.1948001401499863,same_close,28.58298435256743,,19026.73991735905,
same_close,2023-04-12,2023-04-12,2023-04-12,2023-04-12,2023-04-12,TRX,rebalance_buy,0.06514,0.06514,0.06514,False,340417.84539573704,22174.818449078313,22.174818449078312,11.087409224539156,0.05,0.07034129465632383,same_close,33.26222767361747,89181.64240495549,,
same_close,2023-04-19,2023-04-19,2023-04-19,2023-04-19,2023-04-19,TRX,exit,0.06563,0.06563,0.06563,False,340417.84539573704,22341.62319332222,22.34162319332222,11.17081159666111,0.05,0.08003348288734541,same_close,33.51243478998333,,22308.110758532235,
same_close,2023-04-19,2023-04-19,2023-04-19,2023-04-19,2023-04-19,DOGE,rebalance_sell,0.08788,0.08788,0.08788,False,18968.320620072067,1666.9360160919332,1.6669360160919333,0.8334680080459667,0.05,0.0009607910494875368,same_close,2.5004040241379,,1664.4356120677953,
same_close,2023-04-19,2023-04-19,2023-04-19,2023-04-19,2023-04-19,ADA,rebalance_sell,0.4163,0.4163,0.4163,False,3810.394697870306,1586.2673127234084,1.5862673127234084,0.7931336563617042,0.05,0.0027577180662401285,same_close,2.3794009690851126,,1583.887911754323,
same_close,2023-04-19,2023-04-19,2023-04-19,2023-04-19,2023-04-19,XLM,rebalance_sell,0.0976,0.0976,0.0976,False,1325.5203702072351,129.37078813222615,0.12937078813222616,0.06468539406611308,0.05,0.001535806082752587,same_close,0.19405618219833926,,129.1767319500278,
same_close,2023-04-19,2023-04-19,2023-04-19,2023-04-19,2023-04-19,VET,rebalance_buy,0.02382,0.02382,0.02382,False,151629.71979131064,3611.8199254290193,3.6118199254290193,1.8059099627145097,0.05,0.04599316497384883,same_close,5.417729888143529,111250.0157639427,,
same_close,2023-04-19,2023-04-19,2023-04-19,2023-04-19,2023-04-19,MATIC,rebalance_buy,1.0843,1.0843,1.0843,False,20389.113130776117,22107.915367700545,22.107915367700546,11.053957683850273,0.05,0.03382166708916931,same_close,33.16187305155082,89108.9385231906,,
same_close,2023-04-26,2023-04-26,2023-04-26,2023-04-26,2023-04-26,XLM,exit,0.0936,0.0936,0.0936,False,181653.73517570822,17002.78961244629,17.00278961244629,8.501394806223145,0.05,0.23897410524178017,same_close,25.504184418669432,,16977.285428027622,56.0
same_close,2023-04-26,2023-04-26,2023-04-26,2023-04-26,2023-04-26,DOGE,exit,0.07859,0.07859,0.07859,False,131311.04945650985,10319.735376787108,10.319735376787108,5.159867688393554,0.05,0.00560082840595165,same_close,15.479603065180662,,10304.255773721929,49.0
same_close,2023-04-26,2023-04-26,2023-04-26,2023-04-26,2023-04-26,VET,exit,0.02203,0.02203,0.02203,False,864215.4896506172,19038.667237003097,19.038667237003096,9.519333618501548,0.05,0.2614123915631829,same_close,28.558000855504645,,19010.109236147593,28.0
same_close,2023-04-26,2023-04-26,2023-04-26,2023-04-26,2023-04-26,ADA,exit,0.4014,0.4014,0.4014,False,41372.94381823263,16607.099648638574,16.607099648638574,8.303549824319287,0.05,0.030627981632366987,same_close,24.91064947295786,,16582.188999165617,
same_close,2023-04-26,2023-04-26,2023-04-26,2023-04-26,2023-04-26,MATIC,exit,0.9859,0.9859,0.9859,False,20389.113130776117,20101.626635632172,20.101626635632172,10.050813317816086,0.05,0.033457049730910425,same_close,30.15243995344826,,20071.474195678726,
same_close,2023-08-02,2023-08-02,2023-08-02,2023-08-02,2023-08-02,XLM,rebalance_buy,0.144,0.144,0.144,False,42513.52945924247,6121.948242130915,6.121948242130915,3.0609741210654575,0.05,0.019608606069829625,same_close,9.182922363196372,165923.12099143796,,
same_close,2023-08-02,2023-08-02,2023-08-02,2023-08-02,2023-08-02,DOGE,rebalance_buy,0.07422,0.07422,0.07422,False,303227.08040256036,22505.513907478027,22.50551390747803,11.252756953739015,0.05,0.026072408628271784,same_close,33.75827086121704,143383.8488130987,,
same_close,2023-08-02,2023-08-02,2023-08-02,2023-08-02,2023-08-02,ADA,rebalance_buy,0.2993,0.2993,0.2993,False,50889.91739137574,15231.35227523876,15.231352275238761,7.6156761376193804,0.05,0.040837903261371766,same_close,22.84702841285814,128129.64950944709,,
same_close,2023-08-02,2023-08-02,2023-08-02,2023-08-02,2023-08-02,HBAR,rebalance_buy,0.0527,0.0527,0.0527,False,431354.0937803298,22732.36074222338,22.73236074222338,11.36618037111169,0.05,0.34303409382159505,same_close,34.098541113335074,105363.19022611037,,
same_close,2023-08-02,2023-08-02,2023-08-02,2023-08-02,2023-08-02,ALGO,rebalance_buy,0.1069,0.1069,0.1069,False,181814.32096253475,19435.950910894964,19.435950910894963,9.717975455447482,0.05,0.25943419690651964,same_close,29.153926366342446,85898.08538884905,,
same_close,2023-08-09,2023-08-09,2023-08-09,2023-08-09,2023-08-09,XLM,exit,0.1416,0.1416,0.1416,False,42513.52945924247,6019.915771428734,6.019915771428734,3.009957885714367,0.05,0.01825126866278796,same_close,9.029873657143101,,6010.885897771591,
same_close,2023-08-09,2023-08-09,2023-08-09,2023-08-09,2023-08-09,ADA,exit,0.3013,0.3013,0.3013,False,50889.91739137574,15333.132110021512,15.333132110021513,7.666566055010756,0.05,0.04497158509943097,same_close,22.99969816503227,,15310.132411856479,
same_close,2023-08-09,2023-08-09,2023-08-09,2023-08-09,2023-08-09,HBAR,rebalance_sell,0.0598,0.0598,0.0598,False,198067.01488321993,11844.407490016552,11.844407490016552,5.922203745008276,0.05,0.13283491606758357,same_close,17.76661123502483,,11826.640878781527,
