date,value
2022-08-31,44522.46022028236
2022-09-01,44817.09796395419
2022-09-02,44675.889282937555
2022-09-03,44884.876104458446
2022-09-04,45155.368348685864
2022-09-05,44984.1687710492
2022-09-06,43924.43311149507
2022-09-07,44470.33755139707
2022-09-08,44580.6310430046
2022-09-09,45521.0271193449
2022-09-10,45707.84338487715
2022-09-11,45599.960275108184
2022-09-12,45868.21402825614
2022-09-13,44403.57317525579
2022-09-14,44702.57433351845
2022-09-15,44174.78128956631
2022-09-16,44325.88868574126
2022-09-17,44846.269664812615
2022-09-18,43720.49041172117
2022-09-19,44035.19397354602
2022-09-20,43987.94815903637
2022-09-21,43574.70390860543
2022-09-22,44587.80880730894
2022-09-23,44986.79469288881
2022-09-24,44588.42699721838
2022-09-25,44369.22333315779
2022-09-26,44351.63497193723
2022-09-27,44023.927937934764
2022-09-28,43998.68589829467
2022-09-29,44369.12871378503
2022-09-30,44353.50391327539
2022-10-01,44410.45491525064
2022-10-02,44177.23123246931
2022-10-03,44464.597408509304
2022-10-04,44962.59018410157
2022-10-05,44935.46193129373
2022-10-06,44805.26102696074
2022-10-07,44799.67869168155
2022-10-08,44733.922230273325
2022-10-09,44915.32817012092
2022-10-10,44430.81974568908
2022-10-11,44160.5975193528
2022-10-12,44188.1384507472
2022-10-13,44006.738798304454
2022-10-14,44069.906057228596
2022-10-15,43881.688486170286
2022-10-16,44053.615366005826
2022-10-17,44402.61584942549
2022-10-18,44265.69797871479
2022-10-19,43904.11229691365
2022-10-20,43717.967787762245
2022-10-21,43895.005757425315
2022-10-22,43927.01559041436
2022-10-23,44291.44282697362
2022-10-24,44109.25479940956
2022-10-25,44711.3256328007
2022-10-26,45304.37058650367
2022-10-27,45074.41177155396
2022-10-28,45693.00688823125
2022-10-29,47167.89161515594
2022-10-30,46780.222995527176
2022-10-31,47053.339851307406
2022-11-01,47357.10479147171
2022-11-02,46639.96941334783
2022-11-03,46924.1725126893
2022-11-04,48550.00182982057
2022-11-05,48522.33924375007
2022-11-06,47517.88299898963
2022-11-07,47981.017376155374
2022-11-08,45150.88174066408
2022-11-09,42329.010236334
2022-11-10,45143.62881851751
2022-11-11,44413.48371963645
2022-11-12,43685.508232491506
2022-11-13,42942.418118957066
2022-11-14,43175.968820754046
2022-11-15,43529.216022836794
2022-11-16,43144.362570451296
2022-11-17,42969.34912084817
2022-11-18,43114.97734660571
2022-11-19,43225.00116968277
2022-11-20,42154.90423992519
2022-11-21,41949.89556197263
2022-11-22,42366.51326150605
2022-11-23,42766.695680710975
2022-11-24,42802.144136314506
2022-11-25,43025.20700987183
2022-11-26,42969.704602980775
2022-11-27,43373.62323178833
2022-11-28,42980.33711110434
2022-11-29,43369.75626701815
2022-11-30,44109.59615330612
2022-12-01,43682.1099468898
2022-12-02,43904.95641083756
2022-12-03,43479.734199166196
2022-12-04,43738.72670323022
2022-12-05,43582.36451385294
2022-12-06,43555.23564122028
2022-12-07,43106.27976076359
2022-12-08,43479.5699453873
2022-12-09,43339.99103825504
2022-12-10,43345.77495764735
2022-12-11,43020.87825264025
2022-12-12,42942.46399913376
2022-12-13,43149.88752999488
2022-12-14,42934.56661794439
2022-12-15,42623.49139043416
2022-12-16,41242.276830733244
2022-12-17,41649.72589830766
2022-12-18,41541.95546923793
2022-12-19,40871.08890915515
2022-12-20,41361.0290160732
2022-12-21,41218.24355731875
2022-12-22,41428.278932729176
2022-12-23,41347.930472748245
2022-12-24,41341.072631857445
2022-12-25,41257.655237229155
2022-12-26,41404.413364052045
2022-12-27,41170.39737062415
2022-12-28,40802.574104836225
2022-12-29,40738.56238932196
2022-12-30,40621.172550204356
2022-12-31,40636.15900739058
2023-01-01,40789.33653624862
